Name,Designer,Gender,Img_url,Rating,Count,love,like,dislike,spring,summer,autumn,winter,day/night,longevitypoor,longevityweak,longevitymoderate,longevitylonglasting,longevityverylonglasting,sillagesoft,sillagemoderate,sillageheavy,sillageenormous,top_notes,middle_notes,base_notes,MUSK__AMBER__ANIMALIC_SMELLS,SWEETS_AND_GOURMAND_SMELLS,RESINS_AND_BALSAMS,SPICES,WOODS_AND_MOSSES,BEVERAGES,CITRUS_SMELLS,NATURAL_AND_SYNTHETIC__POPULAR_AND_WEIRD,GREENS__HERBS_AND_FOUGERES,FRUITS__VEGETABLES_AND_NUTS,FLOWERS,WHITE_FLOWERS
Baby Doll,Yves Saint Laurent,women,https://fimgs.net/images/perfume/375x500.99.jpg,0.497409326,0.176261252,0.193061799,0.692971707,0.377752885,0.740861088,0.453527388,0.19000711,0.101352761,0.803244494,0.081050475,0.248899923,0.6640624,0.463102233,0.097806632,0.222921064,0.769135787,0.243910069,0.108136879,"Orange, Pineapple, Black Currant, Apple","Freesia, Heliotrope, Lily-of-the-Valley, Rose","Sandalwood, Tonka Bean, Vanilla, Cedar",0.388681728,0,0,0.133016135,0,0,0.412478738,0.107545608,0,0,0.114219652,0
Chanel N°19,Chanel,women,https://fimgs.net/images/perfume/375x500.11.jpg,0.668393782,0.187670086,0.550697116,0.327915851,0.288153196,0.656152833,0.288094696,0.363429547,0.259757775,0.699063273,0.122529837,0.321365593,0.620469374,0.333591008,0.167576169,0.23812986,0.677874148,0.214962693,0.211559503,"Galbanum, Hiacynth, Neroli, Bergamot","iris, Orris Root, Jasmine, Ylang-Ylang, Lily-of-the-Valley, Rose, Narcissus","Leather, Sandalwood, Musk, Oakmoss, Vetiver, Cedar",0,0,0.048306124,0.100576544,0,0.14281547,0.518904564,0,0.12445155,0,0.340949007,0
Rose The One,Dolce&Gabbana,women,https://fimgs.net/images/perfume/375x500.6461.jpg,0.647668394,0.196671551,0.352903041,0.629945773,0.2395139,0.781382902,0.30548761,0.322273429,0.153500542,0.748324482,0.168488314,0.433194339,0.669229278,0.26750442,0.080481281,0.398986219,0.650009409,0.139634037,0.128164378,"Black Currant, Grapefruit, Mandarin Orange, Lily-of-the-Valley, Rose, Litchi, Peony, Lily, Ambrette (Musk Mallow), Sandalwood, Musk, Vanilla","Black Currant, Grapefruit, Mandarin Orange, Lily-of-the-Valley, Rose, Litchi, Peony, Lily, Ambrette (Musk Mallow), Sandalwood, Musk, Vanilla","Black Currant, Grapefruit, Mandarin Orange, Lily-of-the-Valley, Rose, Litchi, Peony, Lily, Ambrette (Musk Mallow), Sandalwood, Musk, Vanilla",0.188489516,0,0.061552884,0.147541181,0,0,0.529234384,0.108833269,0.132972773,0,0.048705144,0
Lolita Lempicka Au Masculin,Lolita Lempicka,men,https://fimgs.net/images/perfume/375x500.458.jpg,0.715025907,0.142453423,0.507108637,0.462815827,0.210416696,0.286394577,0.081119034,0.61576378,0.676613075,0.289511053,0.056000895,0.130580221,0.36432169,0.717969038,0.231697263,0.140560924,0.444248136,0.68536853,0.119842956,"Violet, Ivy, Basil, Anise, Licorice, Wormwood","Sandalwood, Tonka Bean, Rum, Almond","Vanilla, Vetiver, Cedar, Praline, Labdanum",0.041981846,0.083207262,0,0,0,0.125319957,0.06136714,0.806659179,0,0.130721756,0.129149682,0.02032081
Spiritueuse Double Vanille,Guerlain,women,https://fimgs.net/images/perfume/375x500.3345.jpg,0.96373057,0.079129161,0.873953956,0.175341266,0.0332111,0.064987814,0.063378263,0.74881274,0.789484663,0.292463845,0.10766001,0.18917059,0.235126788,0.371013706,0.552981545,0.306584419,0.315405805,0.511118263,0.226965957,"Pink Pepper, Bergamot, Incense","Ylang-Ylang, Cedar, Bulgarian Rose, Jasmine","Benzoin, Vanilla",0,0,0.041021398,0.047173348,0,0,0.143654154,0.606349126,0,0,0.114778267,0.400664558
Un Jardin Sur Le Toit,Hermès,women and men,https://fimgs.net/images/perfume/375x500.11502.jpg,0.766839378,0.16181704,0.507108637,0.540325367,0.134407674,0.708414617,0.597263245,0.096193027,0.01189154,0.957610432,0.16046572,0.223672203,0.688562893,0.385593543,0.090714221,0.28394101,0.691590426,0.218515597,0.142133734,"Grass, Red Apple, Pear, Rose, Magnolia, Rosemary","Grass, Red Apple, Pear, Rose, Magnolia, Rosemary","Grass, Red Apple, Pear, Rose, Magnolia, Rosemary",0.346587537,0,0,0,0,0.563635704,0.27018644,0,0,0,0,0
Allure,Chanel,women,https://fimgs.net/images/perfume/375x500.502.jpg,0.637305699,0.192798828,0.4060283,0.523453679,0.277456981,0.427105963,0.157101794,0.584822161,0.461349693,0.519182888,0.096942724,0.118856103,0.27798032,0.703194421,0.291434826,0.171690903,0.554063604,0.380827075,0.258061401,"Lemon, Bergamot, Mandarin Orange, Peach, Passionfruit","Jasmine, Water Lily, Honeysuckle, Freesia, Magnolia, May Rose, Peony, Orange Blossom","Sandalwood, Vetiver, Vanilla, Patchouli, Amber",0.10051458,0,0.33172746,0.257044613,0,0,0.282387779,0.178185941,0.038984697,0,0.104049146,0
Hugo,Hugo Boss,men,https://fimgs.net/images/perfume/375x500.570.jpg,0.538860104,0.171237178,0.150604279,0.824065647,0.302333322,0.681297453,0.402990635,0.280522308,0.146896285,0.786824463,0.05493421,0.139822376,0.482572929,0.767206033,0.085626083,0.076528785,0.86089046,0.37620243,0.056130527,"Lavender, Green Apple, Mint, Grapefruit, Basil","Carnation, Sage, Geranium, Jasmine","Patchouli, Fir, Cedar",0.185919683,0,0.037460138,0.099819756,0,0.346915521,0.266377303,0,0,0,0.298719404,0
Dior Homme Sport,Christian Dior,men,https://fimgs.net/images/perfume/375x500.4033.jpg,0.803108808,0.146744819,0.582647543,0.452741514,0.125757394,0.575655222,0.663043561,0.10807696,0.032343801,0.823089127,0.092536238,0.157837296,0.634251186,0.577798753,0.070899638,0.118593069,0.948659323,0.19529719,0.088371592,"Grapefruit, Bergamot, Amalfi Lemon, Elemi resin","Vetiver, Virginia Cedar, Ginger","Sandalwood, Rosemary, Lavender",0,0,0,0.589113082,0,0.052345119,0.057675077,0.344821576,0,0,0.204990101,0.057751283
Hot Couture,Givenchy,women,https://fimgs.net/images/perfume/375x500.35.jpg,0.689119171,0.175633243,0.487042574,0.458889132,0.239380486,0.276369233,0.146868821,0.598257339,0.60741847,0.335203222,0.100417375,0.224520778,0.402218197,0.546332589,0.251858892,0.109943339,0.667005449,0.407059176,0.187837943,"Orange, Raspberry, Bergamot","Magnolia, Vetiver, Pepper","Sandalwood, Amber, Musk",0.263116057,0,0,0.113085598,0,0,0.108426823,0.309360863,0.202973087,0,0.279838042,0
Idylle,Guerlain,women,https://fimgs.net/images/perfume/375x500.6341.jpg,0.554404145,0.21655851,0.299427528,0.591818974,0.343828364,0.683764651,0.207310829,0.467271637,0.253459136,0.625453375,0.101789861,0.230635509,0.702935679,0.372349762,0.132582322,0.274017286,0.654364612,0.19721153,0.211559503,"Freesia, tincture of rose, Raspberry, Litchi","Jasmine, Lily-of-the-Valley, Peony, Lily, Lilac","Musk, Patchouli",0.089831566,0,0.278095368,0,0,0,0.652994974,0,0.155613025,0,0.079765737,0
Boudoir,Vivienne Westwood,women,https://fimgs.net/images/perfume/375x500.1532.jpg,0.606217617,0.136906008,0.517555874,0.288063812,0.368710714,0.14802079,0.090018126,0.667433279,0.747593663,0.087675283,0.071893765,0.050477459,0.165506037,0.677736576,0.467152478,0.065311741,0.234783761,0.883913845,0.233409362,"Aldehydes, Orange Blossom, Marigold, Hiacynth, Bergamot","Coriander, Carnation, Orris Root, Jasmine, Rose, Cardamom, Narcissus","Sandalwood, Patchouli, Cinnamon, Vanilla, Tobacco Leaf",0,0,0.11600152,0.022916505,0.080364145,0.182778395,0.403561516,0.399128862,0,0,0.121219912,0
Body Kouros,Yves Saint Laurent,men,https://fimgs.net/images/perfume/375x500.736.jpg,0.74611399,0.135440653,0.57851534,0.384922577,0.197434956,0.205720047,0.092946214,0.652466942,0.702265708,0.236785085,0.076169283,0.036657662,0.321269781,0.855265876,0.19218866,0.079712512,0.656638062,0.505912718,0.139933247,"Eucalyptus, Incense","Chinese Cedar, Clary Sage",Benzoin,0,0,0,0,0,0.130814936,0,0,0,0,0.502665515,0.642750024
Fille en Aiguilles,Serge Lutens,women and men,https://fimgs.net/images/perfume/375x500.6619.jpg,0.870466321,0.1181704,0.723382674,0.310106261,0.089498273,0.079954705,0.081567033,0.716558447,0.778964491,0.405351986,0.149367944,0.158583161,0.592574977,0.431962255,0.180247871,0.210594752,0.744670276,0.251478941,0.140094094,"Vetiver, Bay Leaf, Pine, Spices, Incense, Balsam Fir, Dried Fruits","Vetiver, Bay Leaf, Pine, Spices, Incense, Balsam Fir, Dried Fruits","Vetiver, Bay Leaf, Pine, Spices, Incense, Balsam Fir, Dried Fruits",0.138040394,0,0,0,0,0,0,0.293854946,0,0,0.606380123,0.272067642
Champs Elysees Eau de Toilette,Guerlain,women,https://fimgs.net/images/perfume/375x500.66.jpg,0.595854922,0.18159933,0.347683774,0.569391445,0.305427974,0.833670133,0.285895427,0.296886109,0.155610202,0.75749869,0.090836096,0.15469708,0.422613547,0.596354822,0.240109717,0.113761369,0.760001625,0.35431953,0.13776458,"Black Currant, Melon, Almond, Violet, Peach, Anise","Peony, Mimosa, Lilac, Hibiscus, Lily-of-the-Valley, Rose, Almond Blossom","Sandalwood, Benzoin, Vanilla, Cedar, Almond Tree",0.220456802,0,0,0,0,0,0.749993612,0.087142635,0,0,0.092296699,0.028993585
Diorissimo,Christian Dior,women,https://fimgs.net/images/perfume/375x500.224.jpg,0.772020725,0.143081432,0.582647543,0.410130549,0.167543447,0.948100008,0.323001307,0.153788227,0.126150306,0.793191713,0.136141305,0.357488804,0.579850477,0.324459203,0.178697913,0.23913044,0.517556189,0.335371453,0.261566048,"Green Leaves, Bergamot","Rosemary, Lily, Lilac, Jasmine, Boronia, Amaryllis, Ylang-Ylang, Lily-of-the-Valley","Sandalwood, Civet",0,0,0.28738833,0.030283132,0,0.15613564,0.702183085,0,0.060623588,0,0.034240644,0
4711 Original Eau de Cologne,Maurer & Wirtz,women and men,https://fimgs.net/images/perfume/375x500.3256.jpg,0.652849741,0.153129579,0.27052264,0.770577408,0.204705636,0.47282731,0.647755288,0.15176951,0.111823993,0.908642726,1,0.59179627,0.061690456,0.015423536,0.050280721,1,0.117452318,0.044386342,0.080619371,"Orange Oil, Peach, Basil, Bergamot, Lemon","Cyclamen, Lily, Melon, Jasmine, Bulgarian Rose","Patchouli, Tahitian Vetiver, Musk, Sandalwood, Oakmoss, Cedar",0.03216937,0,0.140228322,0.564517331,0,0.122199642,0.075497637,0,0.034717379,0,0.303216118,0
Envy Me,Gucci,women,https://fimgs.net/images/perfume/375x500.682.jpg,0.518134715,0.174900565,0.220075217,0.676502618,0.360095267,0.83834281,0.427803269,0.150092422,0.082754601,0.839180625,0.124223088,0.308141669,0.787239169,0.225001859,0.119923708,0.260904573,0.753828034,0.1997149,0.122194662,"Peony, Pineapple, Pink Pepper, Cassia, Peach, Jasmine, Mango","Peony, Musk, White Tea, Pomegranate, Litchi, Jasmine, Rose","Teak Wood, Sandalwood, Tonka Bean, Musk, Tobacco",0.347320061,0,0.062304121,0,0,0.119917477,0.356785807,0.21445951,0.066603373,0,0.043003233,0
Prada (Amber),Prada,women,https://fimgs.net/images/perfume/375x500.1045.jpg,0.616580311,0.179505966,0.461881725,0.402333648,0.326330455,0.099647982,0.089919019,0.69495959,0.768229624,0.267399852,0.059829338,0.158819222,0.29980039,0.676771183,0.30192014,0.177755712,0.566386194,0.383484329,0.23605103,"Green Notes, Tarragon, Fruity Notes, Bergamot","Honey, Carnation, Jasmine, Ylang-Ylang, Rose","Sandalwood, Amber, Patchouli, Musk, Benzoin, Oakmoss, Vanilla",0.032621416,0.073727326,0.042298303,0.046383084,0,0.116097576,0.124501805,0.10803321,0.260850219,0,0.384460777,0.114803135
Burberry Brit for Men,Burberry,men,https://fimgs.net/images/perfume/375x500.1115.jpg,0.611398964,0.162131045,0.281383277,0.698574012,0.261722786,0.254380874,0.056378503,0.710798752,0.654363341,0.420876859,0.078086035,0.217177747,0.715352668,0.472704139,0.066125847,0.219343155,0.867977328,0.176680541,0.074087272,"Green Mandarin, Ginger, Bergamot, Cardamom","Nutmeg, Cedar, Wild Rose, Spicy Notes","Tonka Bean, Patchouli, Oriental Woodsy notes, Cedar, Gray Musk",0,0,0,0.140026763,0,0,0.201432698,0.726418549,0.09296131,0,0.237229416,0
212 Sexy,Carolina Herrera,women,https://fimgs.net/images/perfume/375x500.306.jpg,0.549222798,0.174272556,0.27776059,0.625020302,0.338386432,0.355660585,0.182254869,0.570406182,0.506567206,0.287768045,0.091857205,0.14216726,0.485215468,0.635111634,0.160837571,0.149579231,0.750120226,0.26961667,0.186776137,"Pink Pepper, Mandarin Orange, Bergamot","Gardenia, Pelargonium, Cotton Candy, Flowers, Rose","Musk, Vanilla, Sandalwood, Patchouli, Caramel, Violet",0,0.148916803,0.130409504,0.12247023,0,0,0.180476696,0.4953882,0.1639733,0,0.092316728,0
Reflection Man,Amouage,men,https://fimgs.net/images/perfume/375x500.920.jpg,0.844559585,0.102784174,0.746607436,0.23778441,0.13135374,0.57181494,0.293406305,0.452440207,0.249581206,0.541207024,0.083911727,0.11228765,0.186933163,0.729699288,0.36183363,0.108484188,0.325458347,0.764938971,0.203236186,"Rosemary, Pimento, Rose de Mai","Orris Root, Jasmine, Neroli","Sandalwood, Patchouli, Vetiver, Cedar",0,0,0.301019232,0.209716685,0,0.121983304,0.193264283,0.139959558,0,0,0.371771105,0
Ricci Ricci,Nina Ricci,women,https://fimgs.net/images/perfume/375x500.6382.jpg,0.575129534,0.208080385,0.314962314,0.591818974,0.324386242,0.207961008,0.116970175,0.61576378,0.699593559,0.23535444,0.033341573,0.116928324,0.452793824,0.766661732,0.141778784,0.09734073,0.583975114,0.572716914,0.131601488,"Bergamot, Rhuburb","Datura, Tuberose, tincture of rose","Sandalwood, Patchouli",0.256069094,0,0.378178929,0.1207296,0,0,0.134850166,0,0,0,0.368155218,0
Drakkar Noir,Guy Laroche,men,https://fimgs.net/images/perfume/375x500.2069.jpg,0.549222798,0.173644547,0.263545961,0.645010508,0.336573134,0.261309214,0.140806579,0.605834754,0.62348915,0.24247999,0.049639347,0.134295776,0.453907448,0.673690202,0.19434758,0.115130221,0.659810096,0.388474533,0.206777263,"Rosemary, Artemisia, Lavender, Basil, Lemon Verbena, Bergamot, Lemon, Mint","Coriander, Carnation, Cinnamon, Juniper, Jasmine, Angelica, Wormwood","Leather, Sandalwood, Fir, Amber, Patchouli, Oakmoss, Vetiver, Cedar, Pine Tree Needles, resins",0,0,0.027006506,0.140934305,0,0.253613816,0.12994366,0.097799287,0.152339866,0,0.506393038,0.023621927
Roberto Cavalli Eau de Parfum,Roberto Cavalli,women,https://fimgs.net/images/perfume/375x500.13675.jpg,0.689119171,0.176993929,0.439649412,0.539645458,0.219501108,0.229623613,0.139597872,0.719246304,0.549775051,0.221958408,0.058858083,0.150743994,0.437898948,0.686974359,0.180525037,0.130467585,0.622749453,0.44942598,0.170068684,Pink Pepper,African Orange flower,"Benzoin, Tonka Bean, Vanille",0,0,0,0,0,0,0.292229059,0.844045504,0,0,0,0.245436389
DKNY Be Delicious Fresh Blossom,Donna Karan,women,https://fimgs.net/images/perfume/375x500.5609.jpg,0.683937824,0.154490266,0.288553177,0.79007833,0.163016625,0.911995667,0.465913075,0.061393117,0.040047716,0.967264967,0.166032503,0.605303016,0.721141208,0.148212462,0.039576812,0.323593729,0.805507997,0.081798466,0.108811756,"Grapefruit, Cassis, Apricot","Lily-of-the-Valley, Rose, Jasmine","Woodsy Notes, Red Apple",0.314452455,0,0.124202628,0.174239872,0,0,0.403163438,0.107826541,0,0,0.06270633,0
Interlude Man,Amouage,men,https://fimgs.net/images/perfume/375x500.15294.jpg,0.808290155,0.119949759,0.837395146,0.031543182,0.219979519,0.032993814,0.027100659,0.641350119,0.972605002,0.077281252,0.066782766,0.055005426,0,0.203540133,1,0.034001144,0.00283711,0.472358143,0.893241542,"Bergamot, Oregano, Pepper","Incense, Amber, Labdanum, Opoponax","Leather, Patchouli, Agarwood (Oud), Sandalwood",0,0,0,0.035666172,0,0.142816864,0,0.098161711,0.309567611,0,0.251466807,0.47480557
Acqua di Gio,Giorgio Armani,women,https://fimgs.net/images/perfume/375x500.411.jpg,0.616580311,0.166527109,0.289987158,0.698574012,0.250954841,0.54482445,0.709234561,0.078685411,0.02235324,0.924433304,0.059657061,0.244026485,0.82267204,0.338750153,0.083988801,0.166146363,0.820445395,0.270624289,0.094958621,"Peony, Pineapple, Musk Vodka, Violet, Peach, Banana Leaf, Lemon","Lily, Freesia, Jasmine, Hiacynth, Ylang-Ylang, Lily-of-the-Valley, Rose, Calone","Sandalwood, Amber, Musk, Cedar, Styrax",0.106873823,0,0.201808487,0.066694388,0.034234184,0.052934445,0.467300928,0,0.088841418,0.140937725,0.078940099,0.018758662
Kouros,Yves Saint Laurent,men,https://fimgs.net/images/perfume/375x500.735.jpg,0.362694301,0.250471007,0.432741353,0.098679171,0.66057625,0.264153479,0.142033461,0.535734332,0.684328153,0.362271495,0.049940191,0.04306658,0.055464098,0.375502432,0.831478069,0.038610766,0.072442504,0.444208577,0.843134223,"Aldehydes, Artemisia, Coriander, Clary Sage, Bergamot","Carnation, Patchouli, Cinnamon, Orris Root, Jasmine, Vetiver, Geranium","Honey, Leather, Tonka Bean, Amber, Musk, Civet, Oakmoss, Vanilla",0,0.106794784,0.041486396,0.028795567,0.074635914,0.085156391,0.10295904,0.163419454,0.520744677,0,0.195164946,0
Blue Jeans,Versace,men,https://fimgs.net/images/perfume/375x500.637.jpg,0.611398964,0.137638685,0.243018428,0.770577408,0.239127754,0.591979913,0.311710659,0.391135667,0.261007091,0.696959409,0.02872377,0.151975928,0.40928725,0.835169492,0.106874639,0.110406292,0.792748503,0.366196727,0.096866346,"Juniper, Citruses, Basil, Anise, Bergamot, Brazilian Rosewood","Carnation, Fir, Lavender, Jasmine, Sage, Heliotrope, Lily-of-the-Valley, Rose, Geranium","iris, Sandalwood, Tonka Bean, Amber, Patchouli, Musk, Vanilla, Vetiver, Cedar",0,0,0.04544099,0.1707215,0,0.127409127,0.365793213,0.279451005,0.087049292,0,0.243506818,0
Bvlgari Man In Black,Bvlgari,men,https://fimgs.net/images/perfume/375x500.26358.jpg,0.839378238,0.123822483,0.669787066,0.353472012,0.114048115,0.044370991,0.030853515,0.77634011,0.830528878,0.095254263,0.084244157,0.157109214,0.409669629,0.760028758,0.120721923,0.173684132,0.773244414,0.290809333,0.115795371,"Tobacco, Spices, Rum","Leather, Tuberose, iris","Guaiac Wood, Benzoin, Tonka Bean",0,0,0.077166474,0,0,0.074542075,0.079667973,0.454113483,0.211486336,0.259581437,0.136568978,0.116761522
Gucci Eau de Parfum II,Gucci,women,https://fimgs.net/images/perfume/375x500.685.jpg,0.725388601,0.142872095,0.473261103,0.535544484,0.181456927,0.724590757,0.412535357,0.208959408,0.158485236,0.784851908,0.126124463,0.313058331,0.650083917,0.335917888,0.142052488,0.290531853,0.685699991,0.209019458,0.149603487,"Black Currant, Mandarin Orange, Cassia, Red Berries, Bitter Orange","Peony, Blackberry, Violet, Freesia, Jasmine, Lily-of-the-Valley","Musk, Heliotrope, Cedar",0.409769943,0,0.030822976,0.088250323,0,0,0.251266975,0.157476236,0.061618246,0,0.18775533,0
Manifesto,Yves Saint Laurent,women,https://fimgs.net/images/perfume/375x500.15540.jpg,0.533678756,0.23571279,0.314553503,0.539645458,0.376061359,0.111357499,0.058743286,0.81353926,0.691634886,0.404210609,0.120361473,0.177563112,0.393680346,0.671832742,0.166348607,0.178650866,0.624688641,0.435261423,0.126659048,"Black Currant, Bergamot, Green Notes","Lily-of-the-Valley, Jasmine Sambac","Cedar, Sandalwood, Vanilla, Tonka Bean",0.154000535,0,0.117229292,0.082589113,0,0.084595792,0.054233292,0.642887906,0,0,0.228530958,0
Jaipur Homme,Boucheron,men,https://fimgs.net/images/perfume/375x500.137.jpg,0.823834197,0.109692275,0.664749664,0.349357532,0.12438736,0.201047409,0.114461618,0.629917925,0.696625767,0.214547837,0.046423276,0.058374216,0.118655437,0.535436166,0.640236566,0.065157749,0.294065683,0.770317419,0.279560129,"Lime, Bergamot, Cardamom, Lemon","Carnation, Cinnamon, Jasmine, Rose","Tonka Bean, Patchouli, Benzoin, Cedar",0,0,0.086199662,0.150914817,0,0,0.205142486,0.603655439,0,0,0.158642037,0.160046684
Givenchy Play Intense,Givenchy,men,https://fimgs.net/images/perfume/375x500.3907.jpg,0.766839378,0.146849487,0.528294664,0.49683891,0.150537496,0.12997563,0.054803556,0.695593156,0.789484663,0.104371008,0.08614683,0.110676715,0.278002097,0.901726205,0.141622026,0.228939179,0.739636301,0.283333538,0.094490413,"Bergamot, Mandarin Orange","Amyris, Pink Pepper, Coffee","vetyver, French labdanum, Patchouli, Tonka Bean",0,0,0,0.160711589,0,0,0,0.926327814,0,0,0.28205435,0.066654944
Envy for Men,Gucci,men,https://fimgs.net/images/perfume/375x500.688.jpg,0.860103627,0.096922755,0.685236973,0.366091281,0.082337248,0.260858066,0.067366498,0.677647017,0.663190184,0.224870588,0.07517313,0.069990788,0.256900234,0.772162039,0.297728725,0.086698342,0.621643935,0.374833766,0.290990033,"Mahogany, Coriander, Ginger, Lavender, Mandarin Orange, Pepper, Cardamom","Carnation, Sandalwood, Jasmine, Cedar, Rose","Leather, Amber, Patchouli, Musk, Vanilla, Vetiver, Incense, Tobacco",0,0,0.039610282,0.026452823,0,0.076954526,0.114204888,0.490524553,0.162777848,0,0.334445682,0.138880321
Omnia,Bvlgari,women,https://fimgs.net/images/perfume/375x500.151.jpg,0.678756477,0.149361524,0.422041373,0.556415516,0.225092545,0.141957758,0.108261489,0.776877755,0.62500719,0.519182888,0.265199637,0.313474854,0.611454643,0.319887804,0.076196737,0.600073432,0.478798587,0.116066134,0.097316084,"Ginger, Mandarin Orange, Saffron, Pepper, Cardamom","Nutmeg, Cloves, Cinnamon, Almond, Masala Chai, Lotus","Sandalwood, Tonka Bean, White Chocolate, Guaiac Wood, Woody Notes",0.04218507,0.065707621,0,0.042890002,0,0,0.029809413,0.825666305,0,0.179924555,0.229225121,0
